Run,Temps,A,B,AB,ABA,ABAB 
0,13.7328,0.49,0.92,0.45,0.17,0.17
0,13.7359,0.49,0.92,0.43,0.17,0.18
0,13.7405,0.5,0.92,0.43,0.17,0.18
0,13.7432,0.49,0.92,0.43,0.17,0.18
0,13.744,0.48,0.92,0.43,0.17,0.18
0,13.7477,0.48,0.93,0.43,0.18,0.17
0,13.7553,0.48,0.93,0.42,0.18,0.17
0,13.7788,0.48,0.94,0.42,0.19,0.16
0,13.7875,0.48,0.93,0.42,0.18,0.17
0,13.7877,0.48,0.92,0.42,0.17,0.18
0,13.7887,0.47,0.92,0.42,0.17,0.18
0,13.7925,0.47,0.91,0.42,0.16,0.19
0,13.8087,0.47,0.91,0.44,0.16,0.18
0,13.8154,0.47,0.91,0.46,0.16,0.17
0,13.8289,0.47,0.91,0.48,0.16,0.16
0,13.832,0.48,0.91,0.49,0.15,0.16
0,13.8558,0.49,0.91,0.49,0.15,0.16
0,13.8565,0.48,0.91,0.48,0.16,0.16
0,13.8661,0.48,0.91,0.5,0.16,0.15
0,13.8712,0.48,0.91,0.48,0.16,0.16
0,13.8773,0.48,0.91,0.5,0.16,0.15
0,13.8779,0.48,0.91,0.48,0.16,0.16
0,13.8801,0.48,0.91,0.46,0.16,0.17
0,13.887,0.48,0.9,0.46,0.16,0.17
0,13.8924,0.48,0.89,0.46,0.16,0.17
0,13.8965,0.47,0.89,0.45,0.17,0.17
0,13.8992,0.47,0.89,0.43,0.17,0.18
0,13.9006,0.46,0.89,0.42,0.18,0.18
0,13.9042,0.47,0.89,0.43,0.17,0.18
0,13.908,0.46,0.89,0.42,0.18,0.18
0,13.9097,0.47,0.89,0.43,0.17,0.18
0,13.9097,0.46,0.89,0.42,0.18,0.18
0,13.9157,0.46,0.89,0.44,0.18,0.17
0,13.929,0.46,0.89,0.46,0.18,0.16
0,13.9356,0.47,0.89,0.46,0.18,0.16
0,13.9384,0.48,0.89,0.47,0.17,0.16
0,13.953,0.48,0.89,0.45,0.17,0.17
0,13.9644,0.48,0.89,0.47,0.17,0.16
0,13.9784,0.49,0.89,0.47,0.17,0.16
0,13.9808,0.49,0.89,0.47,0.17,0.15
0,13.9831,0.49,0.89,0.49,0.17,0.14
0,13.9839,0.49,0.89,0.51,0.17,0.13
0,13.9885,0.49,0.88,0.51,0.17,0.13
0,13.9995,0.49,0.88,0.53,0.17,0.12
0,14.0109,0.49,0.88,0.53,0.17,0.11
0,14.0171,0.48,0.88,0.52,0.18,0.11
0,14.018,0.48,0.89,0.52,0.19,0.1
0,14.0219,0.49,0.89,0.53,0.18,0.1
0,14.0361,0.49,0.89,0.53,0.17,0.1
0,14.0426,0.49,0.88,0.53,0.17,0.1
0,14.0452,0.5,0.88,0.54,0.16,0.1
0,14.0678,0.5,0.88,0.52,0.16,0.11
0,14.0731,0.5,0.88,0.54,0.16,0.1
0,14.0733,0.5,0.88,0.54,0.15,0.1
0,14.086,0.5,0.89,0.54,0.16,0.09
0,14.091,0.5,0.88,0.54,0.15,0.1
0,14.1046,0.5,0.88,0.56,0.15,0.09
0,14.1072,0.5,0.88,0.54,0.15,0.1
0,14.1238,0.5,0.88,0.52,0.15,0.11
0,14.125,0.51,0.88,0.53,0.14,0.11
0,14.1314,0.5,0.88,0.53,0.14,0.11
0,14.1368,0.5,0.88,0.51,0.14,0.12
0,14.1432,0.5,0.88,0.53,0.14,0.11
0,14.1442,0.49,0.88,0.52,0.15,0.11
0,14.1477,0.49,0.88,0.51,0.15,0.11
0,14.1531,0.48,0.88,0.5,0.16,0.11
0,14.1756,0.48,0.88,0.48,0.16,0.12
0,14.2287,0.47,0.88,0.47,0.17,0.12
0,14.2403,0.48,0.88,0.48,0.16,0.12
0,14.2406,0.48,0.88,0.46,0.16,0.13
0,14.2411,0.47,0.88,0.45,0.17,0.13
0,14.2433,0.47,0.88,0.44,0.17,0.13
0,14.2629,0.47,0.88,0.42,0.17,0.14
0,14.2663,0.46,0.88,0.41,0.18,0.14
0,14.2761,0.46,0.88,0.39,0.18,0.15
0,14.2904,0.47,0.88,0.39,0.18,0.15
0,14.2938,0.47,0.88,0.37,0.18,0.16
0,14.294,0.47,0.89,0.37,0.19,0.15
0,14.2985,0.48,0.89,0.38,0.18,0.15
0,14.3004,0.47,0.89,0.37,0.19,0.15
0,14.3041,0.47,0.88,0.37,0.18,0.16
0,14.3064,0.47,0.87,0.37,0.17,0.17
0,14.3142,0.47,0.87,0.35,0.17,0.18
0,14.315,0.46,0.87,0.34,0.18,0.18
0,14.3156,0.45,0.87,0.33,0.19,0.18
0,14.3199,0.45,0.87,0.35,0.19,0.17
0,14.3221,0.45,0.86,0.35,0.19,0.17
0,14.3226,0.46,0.86,0.36,0.18,0.17
0,14.3334,0.46,0.86,0.34,0.18,0.18
0,14.335,0.46,0.87,0.34,0.19,0.17
0,14.3383,0.46,0.88,0.34,0.19,0.17
0,14.3392,0.47,0.88,0.35,0.18,0.17
0,14.3405,0.47,0.87,0.35,0.17,0.18
0,14.3578,0.47,0.88,0.35,0.18,0.17
0,14.3658,0.47,0.89,0.35,0.19,0.16
0,14.367,0.47,0.89,0.37,0.19,0.15
0,14.3734,0.47,0.89,0.35,0.19,0.16
0,14.3752,0.47,0.88,0.35,0.18,0.17
0,14.3873,0.46,0.88,0.34,0.19,0.17
0,14.3885,0.46,0.88,0.36,0.19,0.16
0,14.3999,0.47,0.88,0.36,0.19,0.16
0,14.4025,0.47,0.87,0.36,0.18,0.17
0,14.4064,0.47,0.88,0.36,0.19,0.16
0,14.421,0.47,0.87,0.36,0.18,0.17
0,14.4488,0.47,0.86,0.36,0.17,0.18
0,14.4499,0.46,0.86,0.35,0.18,0.18
0,14.4555,0.46,0.87,0.35,0.19,0.17
0,14.4592,0.47,0.87,0.35,0.19,0.17
0,14.4675,0.48,0.87,0.36,0.18,0.17
0,14.4758,0.48,0.87,0.34,0.18,0.18
0,14.4871,0.48,0.86,0.34,0.18,0.18
0,14.4946,0.48,0.85,0.34,0.17,0.19
0,14.509,0.48,0.86,0.34,0.18,0.18
0,14.5125,0.48,0.86,0.32,0.18,0.19
0,14.538,0.48,0.87,0.32,0.18,0.19
0,14.5461,0.48,0.88,0.32,0.18,0.19
0,14.5587,0.47,0.88,0.31,0.19,0.19
0,14.5617,0.47,0.87,0.31,0.18,0.2
0,14.5669,0.48,0.87,0.32,0.17,0.2
0,14.5707,0.48,0.88,0.32,0.17,0.2
0,14.5718,0.48,0.87,0.32,0.16,0.21
0,14.5736,0.48,0.88,0.32,0.17,0.2
0,14.5815,0.48,0.88,0.34,0.17,0.19
0,14.5841,0.48,0.87,0.34,0.16,0.2
0,14.5986,0.48,0.86,0.34,0.15,0.21
0,14.6006,0.48,0.86,0.36,0.15,0.2
0,14.6069,0.48,0.87,0.36,0.16,0.19
0,14.609,0.48,0.87,0.36,0.16,0.18
0,14.6096,0.48,0.87,0.38,0.16,0.17
0,14.6263,0.48,0.87,0.4,0.16,0.16
0,14.6358,0.48,0.88,0.4,0.17,0.15
0,14.6368,0.48,0.88,0.42,0.17,0.14
0,14.6389,0.48,0.89,0.42,0.18,0.13
0,14.6392,0.48,0.89,0.4,0.18,0.14
0,14.656,0.49,0.89,0.41,0.17,0.14
0,14.658,0.49,0.89,0.43,0.17,0.13
0,14.6995,0.48,0.89,0.42,0.18,0.13
0,14.7092,0.47,0.89,0.42,0.18,0.13
0,14.7139,0.48,0.89,0.43,0.17,0.13
0,14.7314,0.47,0.89,0.42,0.18,0.13
0,14.7361,0.47,0.89,0.41,0.18,0.13
0,14.7395,0.47,0.9,0.41,0.19,0.12
0,14.7471,0.47,0.91,0.41,0.2,0.11
0,14.7615,0.47,0.91,0.41,0.2,0.1
0,14.7625,0.48,0.91,0.42,0.19,0.1
0,14.7718,0.48,0.9,0.42,0.18,0.11
0,14.7722,0.48,0.9,0.44,0.18,0.1
0,14.7748,0.48,0.9,0.43,0.18,0.1
0,14.781,0.48,0.89,0.43,0.17,0.11
0,14.8213,0.48,0.88,0.43,0.17,0.11
0,14.8446,0.47,0.88,0.42,0.18,0.11
0,14.8501,0.46,0.88,0.42,0.18,0.11
0,14.8532,0.45,0.88,0.42,0.18,0.11
0,14.8566,0.45,0.87,0.42,0.17,0.12
0,14.857,0.44,0.87,0.41,0.18,0.12
0,14.8602,0.43,0.87,0.4,0.19,0.12
0,14.8608,0.42,0.87,0.39,0.2,0.12
0,14.8685,0.42,0.86,0.39,0.19,0.13
0,14.8767,0.42,0.86,0.38,0.19,0.13
0,14.8807,0.41,0.86,0.37,0.2,0.13
0,14.8869,0.41,0.86,0.39,0.2,0.12
0,14.8998,0.42,0.86,0.4,0.19,0.12
0,14.9058,0.42,0.87,0.4,0.2,0.11
0,14.9071,0.41,0.87,0.39,0.21,0.11
0,14.9074,0.41,0.87,0.38,0.21,0.11
0,14.9118,0.42,0.87,0.39,0.2,0.11
0,14.9132,0.43,0.87,0.4,0.19,0.11
0,14.9202,0.43,0.87,0.4,0.19,0.1
0,14.9325,0.43,0.86,0.4,0.18,0.11
0,14.9435,0.44,0.86,0.4,0.18,0.11
0,14.9475,0.45,0.86,0.41,0.17,0.11
0,14.9556,0.46,0.86,0.42,0.16,0.11
0,14.9583,0.47,0.86,0.43,0.15,0.11
0,14.9684,0.48,0.86,0.44,0.14,0.11
0,14.9686,0.49,0.86,0.44,0.14,0.11
0,14.9693,0.49,0.86,0.42,0.14,0.12
0,14.9723,0.49,0.86,0.42,0.13,0.12
0,14.9815,0.48,0.86,0.41,0.14,0.12
0,14.9833,0.48,0.86,0.43,0.14,0.11
0,14.9865,0.47,0.86,0.42,0.15,0.11
0,14.9991,0.47,0.86,0.4,0.15,0.12
0,14.9995,0.47,0.85,0.4,0.15,0.12
0,15.009,0.47,0.86,0.4,0.16,0.11
0,15.0137,0.48,0.86,0.41,0.15,0.11
0,15.0203,0.47,0.86,0.4,0.16,0.11
0,15.0204,0.47,0.86,0.38,0.16,0.12
0,15.0249,0.47,0.87,0.38,0.17,0.11
0,15.0328,0.47,0.86,0.38,0.16,0.12
0,15.0427,0.48,0.86,0.39,0.15,0.12
0,15.05,0.48,0.85,0.39,0.15,0.12
0,15.0539,0.48,0.86,0.39,0.16,0.11
0,15.0542,0.48,0.87,0.39,0.17,0.1
0,15.0641,0.48,0.87,0.37,0.17,0.11
0,15.0692,0.49,0.87,0.37,0.17,0.11
0,15.0786,0.48,0.87,0.37,0.17,0.11
0,15.0961,0.47,0.87,0.37,0.17,0.11
0,15.0984,0.47,0.86,0.37,0.16,0.12
0,15.1088,0.47,0.86,0.39,0.16,0.11
0,15.1179,0.47,0.86,0.37,0.16,0.12
0,15.1282,0.47,0.86,0.39,0.16,0.11
0,15.1304,0.47,0.86,0.41,0.16,0.1
0,15.1354,0.48,0.86,0.42,0.15,0.1
0,15.1486,0.48,0.86,0.41,0.15,0.1
0,15.1501,0.48,0.86,0.43,0.15,0.09
0,15.1517,0.49,0.86,0.43,0.15,0.09
0,15.1572,0.49,0.87,0.43,0.16,0.08
0,15.1603,0.49,0.88,0.43,0.17,0.07
0,15.1615,0.5,0.88,0.44,0.16,0.07
0,15.1873,0.49,0.88,0.44,0.16,0.07
0,15.1988,0.49,0.89,0.44,0.17,0.06
0,15.2031,0.49,0.9,0.44,0.18,0.05
0,15.2112,0.49,0.9,0.42,0.18,0.06
0,15.2189,0.5,0.9,0.42,0.18,0.06
0,15.2384,0.51,0.9,0.42,0.18,0.06
0,15.2458,0.52,0.9,0.43,0.17,0.06
0,15.2494,0.52,0.91,0.43,0.17,0.06
0,15.2534,0.52,0.9,0.43,0.17,0.06
0,15.2542,0.52,0.9,0.43,0.16,0.06
0,15.2719,0.52,0.89,0.43,0.16,0.06
0,15.2766,0.52,0.88,0.43,0.16,0.06
0,15.2805,0.53,0.88,0.44,0.15,0.06
0,15.2868,0.53,0.88,0.44,0.14,0.06
0,15.2945,0.53,0.88,0.46,0.14,0.05
0,15.3014,0.52,0.88,0.45,0.15,0.05
0,15.3048,0.52,0.88,0.47,0.15,0.04
0,15.3099,0.51,0.88,0.46,0.16,0.04
0,15.3127,0.51,0.88,0.45,0.16,0.04
0,15.324,0.51,0.88,0.43,0.16,0.05
0,15.3263,0.51,0.89,0.43,0.16,0.05
0,15.3288,0.51,0.89,0.42,0.16,0.05
0,15.3364,0.5,0.89,0.42,0.16,0.05
0,15.3375,0.5,0.88,0.42,0.15,0.06
0,15.3378,0.51,0.88,0.42,0.15,0.06
0,15.3466,0.52,0.88,0.42,0.15,0.06
0,15.3466,0.53,0.88,0.43,0.14,0.06
0,15.3479,0.52,0.88,0.42,0.15,0.06
0,15.3503,0.52,0.87,0.42,0.15,0.06
0,15.3553,0.53,0.87,0.43,0.14,0.06
0,15.3831,0.52,0.87,0.42,0.15,0.06
0,15.3969,0.52,0.86,0.42,0.14,0.07
0,15.4049,0.51,0.86,0.42,0.14,0.07
0,15.4097,0.52,0.86,0.43,0.13,0.07
0,15.4129,0.53,0.86,0.43,0.13,0.07
0,15.4204,0.53,0.85,0.43,0.12,0.08
0,15.425,0.53,0.84,0.43,0.11,0.09
0,15.4267,0.53,0.84,0.43,0.1,0.09
0,15.427,0.52,0.84,0.42,0.11,0.09
0,15.4485,0.52,0.84,0.4,0.11,0.1
0,15.4809,0.52,0.85,0.4,0.12,0.09
0,15.4878,0.52,0.85,0.38,0.12,0.1
0,15.4934,0.52,0.86,0.38,0.13,0.09
0,15.4951,0.52,0.87,0.38,0.14,0.08
0,15.53,0.51,0.87,0.37,0.15,0.08
0,15.5351,0.5,0.87,0.36,0.16,0.08
0,15.5374,0.5,0.87,0.36,0.16,0.07
0,15.5453,0.5,0.87,0.38,0.16,0.06
0,15.5517,0.51,0.87,0.39,0.15,0.06
0,15.5523,0.51,0.88,0.39,0.15,0.06
0,15.5527,0.51,0.89,0.39,0.16,0.05
0,15.5532,0.51,0.89,0.37,0.16,0.06
0,15.5692,0.51,0.9,0.37,0.17,0.05
0,15.5692,0.52,0.9,0.37,0.17,0.05
0,15.572,0.51,0.9,0.36,0.18,0.05
0,15.5856,0.52,0.9,0.37,0.17,0.05
0,15.5913,0.52,0.91,0.37,0.17,0.05
0,15.5951,0.52,0.9,0.37,0.16,0.06
0,15.6009,0.52,0.89,0.37,0.16,0.06
0,15.6413,0.51,0.89,0.36,0.17,0.06
0,15.6437,0.51,0.88,0.36,0.16,0.07
0,15.6444,0.5,0.88,0.35,0.17,0.07
0,15.6552,0.5,0.87,0.35,0.17,0.07
0,15.6567,0.51,0.87,0.36,0.16,0.07
0,15.658,0.51,0.86,0.36,0.16,0.07
0,15.6627,0.51,0.85,0.36,0.15,0.08
0,15.6686,0.5,0.85,0.35,0.16,0.08
0,15.672,0.49,0.85,0.34,0.17,0.08
0,15.6766,0.5,0.85,0.35,0.16,0.08
0,15.6935,0.5,0.85,0.33,0.16,0.09
0,15.6992,0.5,0.86,0.33,0.17,0.08
0,15.7229,0.51,0.86,0.33,0.17,0.08
0,15.7387,0.52,0.86,0.34,0.16,0.08
0,15.7587,0.52,0.86,0.33,0.16,0.08
0,15.7734,0.53,0.86,0.33,0.16,0.08
0,15.7749,0.53,0.86,0.33,0.15,0.08
0,15.7782,0.53,0.86,0.33,0.14,0.08
0,15.779,0.53,0.86,0.33,0.14,0.07
0,15.8004,0.53,0.86,0.35,0.14,0.06
0,15.8043,0.54,0.86,0.36,0.13,0.06
0,15.8066,0.54,0.86,0.34,0.13,0.07
0,15.8074,0.55,0.86,0.35,0.12,0.07
0,15.8151,0.56,0.86,0.36,0.11,0.07
0,15.8203,0.56,0.87,0.36,0.11,0.07
0,15.8255,0.55,0.87,0.35,0.12,0.07
0,15.8445,0.55,0.86,0.35,0.12,0.07
0,15.8552,0.55,0.87,0.35,0.13,0.06
0,15.8653,0.56,0.87,0.36,0.12,0.06
0,15.867,0.55,0.87,0.35,0.13,0.06
0,15.8694,0.54,0.87,0.34,0.14,0.06
0,15.8722,0.55,0.87,0.35,0.13,0.06
0,15.8733,0.56,0.87,0.36,0.12,0.06
0,15.8778,0.56,0.86,0.36,0.11,0.07
0,15.8883,0.56,0.85,0.36,0.11,0.07
0,15.8994,0.55,0.85,0.35,0.12,0.07
0,15.9119,0.56,0.85,0.36,0.11,0.07
0,15.9538,0.57,0.85,0.37,0.1,0.07
0,15.9643,0.56,0.85,0.36,0.11,0.07
0,15.9717,0.56,0.84,0.36,0.11,0.07
0,15.9727,0.55,0.84,0.35,0.12,0.07
0,15.9754,0.55,0.85,0.35,0.13,0.06
0,15.9831,0.54,0.85,0.34,0.14,0.06
0,15.9921,0.54,0.85,0.32,0.14,0.07
0,16.0037,0.54,0.85,0.3,0.14,0.08
0,16.0121,0.54,0.85,0.3,0.14,0.07
0,16.0123,0.53,0.85,0.29,0.15,0.07
0,16.0232,0.53,0.85,0.27,0.15,0.08
0,16.0277,0.53,0.85,0.25,0.15,0.09
0,16.05,0.52,0.85,0.24,0.16,0.09
0,16.0739,0.52,0.85,0.24,0.16,0.08
0,16.0831,0.53,0.85,0.25,0.15,0.08
0,16.0928,0.52,0.85,0.25,0.15,0.08
0,16.0942,0.52,0.86,0.25,0.16,0.07
0,16.107,0.52,0.87,0.25,0.17,0.06
0,16.1124,0.53,0.87,0.26,0.16,0.06
0,16.1224,0.52,0.87,0.25,0.17,0.06
0,16.1281,0.52,0.88,0.25,0.18,0.05
0,16.1287,0.52,0.87,0.25,0.17,0.06
0,16.129,0.52,0.87,0.23,0.17,0.07
0,16.1484,0.52,0.86,0.23,0.16,0.08
0,16.1664,0.52,0.87,0.23,0.16,0.08
0,16.1847,0.51,0.87,0.22,0.17,0.08
0,16.2278,0.51,0.87,0.22,0.16,0.08
0,16.2362,0.51,0.86,0.22,0.16,0.08
0,16.2513,0.51,0.86,0.22,0.15,0.08
0,16.2605,0.51,0.87,0.22,0.16,0.07
0,16.2606,0.51,0.87,0.21,0.16,0.07
0,16.2623,0.5,0.87,0.21,0.16,0.07
0,16.2711,0.5,0.86,0.21,0.15,0.08
0,16.2753,0.51,0.86,0.22,0.14,0.08
0,16.2798,0.51,0.85,0.22,0.14,0.08
0,16.2856,0.51,0.84,0.22,0.13,0.09
0,16.3207,0.5,0.84,0.21,0.14,0.09
0,16.3428,0.5,0.83,0.21,0.13,0.1
0,16.3781,0.5,0.84,0.21,0.13,0.1
0,16.382,0.5,0.83,0.21,0.12,0.11
0,16.396,0.49,0.83,0.2,0.13,0.11
0,16.4128,0.49,0.82,0.2,0.12,0.12
0,16.4194,0.49,0.82,0.22,0.12,0.11
0,16.4208,0.48,0.82,0.21,0.13,0.11
0,16.429,0.48,0.83,0.21,0.14,0.1
0,16.46,0.48,0.82,0.21,0.13,0.11
0,16.5012,0.48,0.82,0.21,0.13,0.1
0,16.5043,0.48,0.83,0.21,0.14,0.09
0,16.5084,0.48,0.84,0.21,0.15,0.08
0,16.5212,0.49,0.84,0.22,0.14,0.08
0,16.5224,0.49,0.83,0.22,0.13,0.09
0,16.5257,0.48,0.83,0.21,0.14,0.09
0,16.5378,0.48,0.83,0.23,0.14,0.08
0,16.5436,0.48,0.83,0.25,0.14,0.07
0,16.5541,0.48,0.82,0.25,0.13,0.08
0,16.5577,0.48,0.81,0.25,0.12,0.09
0,16.5662,0.48,0.81,0.27,0.12,0.08
0,16.5882,0.48,0.82,0.27,0.12,0.08
0,16.5985,0.47,0.82,0.26,0.13,0.08
0,16.6002,0.47,0.82,0.24,0.13,0.09
0,16.6012,0.47,0.83,0.24,0.13,0.09
0,16.6548,0.48,0.83,0.25,0.12,0.09
0,16.664,0.48,0.82,0.25,0.11,0.1
0,16.6686,0.48,0.81,0.25,0.1,0.11
0,16.6792,0.48,0.8,0.25,0.1,0.11
0,16.6811,0.48,0.8,0.23,0.1,0.12
0,16.6876,0.48,0.81,0.23,0.11,0.11
0,16.692,0.48,0.81,0.21,0.11,0.12
0,16.7109,0.48,0.81,0.23,0.11,0.11
0,16.7126,0.48,0.82,0.23,0.11,0.11
0,16.7156,0.48,0.83,0.23,0.12,0.1
0,16.7167,0.48,0.83,0.25,0.12,0.09
0,16.7189,0.48,0.83,0.23,0.12,0.1
0,16.7329,0.48,0.82,0.23,0.11,0.11
0,16.7366,0.49,0.82,0.24,0.1,0.11
0,16.7427,0.49,0.83,0.24,0.1,0.11
0,16.7582,0.49,0.84,0.24,0.1,0.11
0,16.7673,0.5,0.84,0.24,0.1,0.11
0,16.7829,0.49,0.84,0.23,0.11,0.11
0,16.7895,0.49,0.85,0.23,0.12,0.1
0,16.804,0.49,0.85,0.21,0.12,0.11
0,16.8061,0.49,0.86,0.21,0.13,0.1
0,16.8298,0.5,0.86,0.22,0.12,0.1
0,16.8592,0.5,0.86,0.24,0.12,0.09
0,16.8634,0.5,0.86,0.22,0.12,0.1
0,16.8688,0.5,0.86,0.24,0.12,0.09
0,16.8729,0.5,0.86,0.22,0.12,0.1
0,16.8952,0.49,0.86,0.22,0.12,0.1
0,16.9282,0.49,0.85,0.22,0.12,0.1
0,16.9288,0.49,0.86,0.22,0.13,0.09
0,16.9396,0.49,0.85,0.22,0.13,0.09
0,16.9462,0.48,0.85,0.21,0.14,0.09
0,16.9507,0.48,0.85,0.23,0.14,0.08
0,16.9525,0.49,0.85,0.24,0.13,0.08
0,16.9667,0.49,0.86,0.24,0.14,0.07
0,16.9726,0.5,0.86,0.25,0.13,0.07
0,16.9904,0.5,0.86,0.27,0.13,0.06
0,17.013,0.49,0.86,0.26,0.14,0.06
0,17.0483,0.49,0.86,0.24,0.14,0.07
0,17.0515,0.5,0.86,0.25,0.13,0.07
0,17.0608,0.51,0.86,0.26,0.12,0.07
0,17.0785,0.51,0.85,0.26,0.11,0.08
0,17.0923,0.51,0.86,0.26,0.12,0.07
0,17.0941,0.51,0.85,0.26,0.11,0.08
0,17.0951,0.52,0.85,0.27,0.1,0.08
0,17.1069,0.51,0.85,0.26,0.11,0.08
0,17.1103,0.51,0.84,0.26,0.1,0.09
0,17.1296,0.5,0.84,0.25,0.11,0.09
0,17.1402,0.5,0.84,0.24,0.11,0.09
0,17.168,0.49,0.84,0.23,0.12,0.09
0,17.1748,0.49,0.83,0.23,0.12,0.09
0,17.1803,0.48,0.83,0.22,0.13,0.09
0,17.1896,0.48,0.83,0.24,0.13,0.08
0,17.1975,0.48,0.82,0.24,0.12,0.09
0,17.205,0.49,0.82,0.25,0.11,0.09
0,17.2285,0.5,0.82,0.25,0.11,0.09
0,17.2356,0.49,0.82,0.24,0.12,0.09
0,17.2447,0.49,0.81,0.24,0.12,0.09
0,17.2467,0.49,0.81,0.26,0.12,0.08
0,17.2736,0.49,0.82,0.26,0.12,0.08
0,17.2913,0.5,0.82,0.26,0.12,0.08
0,17.3033,0.51,0.82,0.26,0.12,0.08
0,17.307,0.52,0.82,0.26,0.12,0.08
0,17.3168,0.53,0.82,0.26,0.12,0.08
0,17.3316,0.52,0.82,0.25,0.13,0.08
0,17.332,0.52,0.82,0.23,0.13,0.09
0,17.3335,0.53,0.82,0.24,0.12,0.09
0,17.3367,0.53,0.81,0.24,0.12,0.09
0,17.3375,0.52,0.81,0.23,0.13,0.09
0,17.3425,0.52,0.82,0.23,0.14,0.08
0,17.3442,0.52,0.81,0.23,0.13,0.09
0,17.369,0.53,0.81,0.24,0.12,0.09
0,17.3899,0.54,0.81,0.25,0.11,0.09
0,17.3966,0.54,0.8,0.25,0.1,0.1
0,17.4023,0.54,0.8,0.27,0.1,0.09
0,17.4041,0.53,0.8,0.26,0.11,0.09
0,17.417,0.54,0.8,0.27,0.1,0.09
0,17.423,0.53,0.8,0.27,0.1,0.09
0,17.4472,0.52,0.8,0.26,0.11,0.09
0,17.4555,0.52,0.81,0.26,0.12,0.08
0,17.4643,0.53,0.81,0.27,0.11,0.08
0,17.4681,0.53,0.81,0.25,0.11,0.09
0,17.4728,0.53,0.8,0.25,0.11,0.09
0,17.4804,0.54,0.8,0.26,0.1,0.09
0,17.4938,0.55,0.8,0.27,0.09,0.09
0,17.5142,0.56,0.8,0.27,0.09,0.09
0,17.5328,0.56,0.81,0.27,0.09,0.09
0,17.5423,0.57,0.81,0.27,0.09,0.09
0,17.5457,0.56,0.81,0.26,0.1,0.09
0,17.5553,0.56,0.8,0.26,0.09,0.1
0,17.5681,0.56,0.8,0.24,0.09,0.11
0,17.5681,0.56,0.8,0.24,0.09,0.1
0,17.5734,0.57,0.8,0.25,0.08,0.1
0,17.583,0.57,0.81,0.25,0.08,0.1
0,17.5846,0.56,0.81,0.24,0.09,0.1
0,17.5924,0.56,0.81,0.22,0.09,0.11
0,17.6137,0.55,0.81,0.21,0.1,0.11
0,17.6773,0.56,0.81,0.22,0.09,0.11
0,17.7047,0.56,0.8,0.22,0.09,0.11
0,17.7067,0.56,0.79,0.22,0.09,0.11
0,17.7109,0.56,0.78,0.22,0.08,0.12
0,17.715,0.56,0.78,0.22,0.08,0.11
0,17.7266,0.55,0.78,0.21,0.09,0.11
0,17.7474,0.54,0.78,0.2,0.1,0.11
0,17.7556,0.54,0.77,0.2,0.1,0.11
0,17.8547,0.55,0.77,0.21,0.09,0.11
0,17.8654,0.55,0.78,0.21,0.1,0.1
0,17.8655,0.55,0.77,0.21,0.09,0.11
0,17.867,0.56,0.77,0.22,0.08,0.11
0,17.8671,0.56,0.77,0.24,0.08,0.1
0,17.8845,0.56,0.77,0.26,0.08,0.09
0,17.9,0.56,0.77,0.28,0.08,0.08
0,17.9297,0.55,0.77,0.28,0.08,0.08
0,17.9305,0.55,0.76,0.28,0.08,0.08
0,17.9341,0.54,0.76,0.27,0.09,0.08
0,17.9423,0.55,0.76,0.28,0.08,0.08
0,17.9426,0.55,0.76,0.26,0.08,0.09
0,17.9496,0.54,0.76,0.26,0.08,0.09
0,17.9533,0.55,0.76,0.26,0.08,0.09
0,17.971,0.55,0.76,0.24,0.08,0.1
0,17.9981,0.56,0.76,0.25,0.07,0.1
0,18.0072,0.57,0.76,0.25,0.07,0.1
0,18.0089,0.56,0.76,0.24,0.08,0.1
0,18.0403,0.56,0.75,0.24,0.08,0.1
0,18.0449,0.55,0.75,0.23,0.09,0.1
0,18.0493,0.55,0.76,0.23,0.1,0.09
0,18.0514,0.54,0.76,0.22,0.11,0.09
0,18.0592,0.55,0.76,0.23,0.1,0.09
0,18.067,0.54,0.76,0.23,0.1,0.09
0,18.0876,0.54,0.76,0.25,0.1,0.08
0,18.092,0.54,0.75,0.25,0.1,0.08
0,18.1173,0.55,0.75,0.26,0.09,0.08
0,18.128,0.54,0.75,0.25,0.1,0.08
0,18.1498,0.54,0.75,0.27,0.1,0.07
0,18.1553,0.53,0.75,0.27,0.1,0.07
0,18.1702,0.53,0.74,0.27,0.1,0.07
0,18.1782,0.53,0.75,0.27,0.1,0.07
0,18.1805,0.53,0.74,0.27,0.09,0.08
0,18.1841,0.53,0.74,0.29,0.09,0.07
0,18.217,0.52,0.74,0.29,0.09,0.07
0,18.246,0.53,0.74,0.3,0.08,0.07
0,18.2632,0.53,0.75,0.3,0.08,0.07
0,18.2682,0.54,0.75,0.31,0.07,0.07
0,18.2895,0.54,0.75,0.33,0.07,0.06
0,18.3077,0.55,0.75,0.33,0.07,0.06
0,18.3098,0.55,0.76,0.33,0.08,0.05
0,18.3284,0.56,0.76,0.34,0.07,0.05
0,18.3349,0.56,0.77,0.34,0.07,0.05
0,18.3362,0.57,0.77,0.34,0.07,0.05
0,18.3585,0.56,0.77,0.33,0.08,0.05
0,18.3798,0.55,0.77,0.32,0.09,0.05
0,18.3925,0.56,0.77,0.33,0.08,0.05
0,18.3948,0.57,0.77,0.33,0.08,0.05
0,18.3984,0.56,0.77,0.32,0.09,0.05
0,18.4027,0.55,0.77,0.31,0.1,0.05
