Temps,A,B,AB,ABA,ABAB
740.7,0.5,0.5,1.36532e-13,5.17163e-14,1.25376e-14
740.8,0.5,0.5,1.36021e-13,5.15225e-14,1.24906e-14
740.9,0.5,0.5,1.35511e-13,5.13293e-14,1.24438e-14
741,0.5,0.5,1.35003e-13,5.11369e-14,1.23972e-14
741.1,0.5,0.5,1.34497e-13,5.09452e-14,1.23507e-14
741.2,0.5,0.5,1.33992e-13,5.07542e-14,1.23044e-14
741.3,0.5,0.5,1.3349e-13,5.0564e-14,1.22583e-14
741.4,0.5,0.5,1.3299e-13,5.03744e-14,1.22123e-14
741.5,0.5,0.5,1.32491e-13,5.01856e-14,1.21665e-14
741.6,0.5,0.5,1.31994e-13,4.99975e-14,1.21209e-14
741.7,0.5,0.5,1.315e-13,4.981e-14,1.20755e-14
741.8,0.5,0.5,1.31007e-13,4.96233e-14,1.20302e-14
741.9,0.5,0.5,1.30516e-13,4.94373e-14,1.19851e-14
742,0.5,0.5,1.30026e-13,4.9252e-14,1.19402e-14
742.1,0.5,0.5,1.29539e-13,4.90673e-14,1.18954e-14
742.2,0.5,0.5,1.29053e-13,4.88834e-14,1.18508e-14
742.3,0.5,0.5,1.2857e-13,4.87001e-14,1.18064e-14
742.4,0.5,0.5,1.28088e-13,4.85176e-14,1.17622e-14
742.5,0.5,0.5,1.27607e-13,4.83357e-14,1.17181e-14
742.6,0.5,0.5,1.27129e-13,4.81545e-14,1.16741e-14
742.7,0.5,0.5,1.26652e-13,4.7974e-14,1.16304e-14
742.8,0.5,0.5,1.26178e-13,4.77942e-14,1.15868e-14
742.9,0.5,0.5,1.25705e-13,4.7615e-14,1.15433e-14
743,0.5,0.5,1.25233e-13,4.74365e-14,1.15001e-14
743.1,0.5,0.5,1.24764e-13,4.72587e-14,1.1457e-14
743.2,0.5,0.5,1.24296e-13,4.70815e-14,1.1414e-14
743.3,0.5,0.5,1.2383e-13,4.6905e-14,1.13712e-14
743.4,0.5,0.5,1.23366e-13,4.67292e-14,1.13286e-14
743.5,0.5,0.5,1.22904e-13,4.6554e-14,1.12861e-14
743.6,0.5,0.5,1.22443e-13,4.63795e-14,1.12438e-14
743.7,0.5,0.5,1.21984e-13,4.62056e-14,1.12017e-14
743.8,0.5,0.5,1.21527e-13,4.60324e-14,1.11597e-14
743.9,0.5,0.5,1.21071e-13,4.58599e-14,1.11179e-14
744,0.5,0.5,1.20617e-13,4.5688e-14,1.10762e-14
744.1,0.5,0.5,1.20165e-13,4.55167e-14,1.10347e-14
744.2,0.5,0.5,1.19715e-13,4.53461e-14,1.09933e-14
744.3,0.5,0.5,1.19266e-13,4.51761e-14,1.09521e-14
744.4,0.5,0.5,1.18819e-13,4.50067e-14,1.0911e-14
744.5,0.5,0.5,1.18373e-13,4.4838e-14,1.08701e-14
744.6,0.5,0.5,1.1793e-13,4.46699e-14,1.08294e-14
744.7,0.5,0.5,1.17488e-13,4.45025e-14,1.07888e-14
744.8,0.5,0.5,1.17047e-13,4.43356e-14,1.07483e-14
744.9,0.5,0.5,1.16608e-13,4.41694e-14,1.0708e-14
745,0.5,0.5,1.16171e-13,4.40039e-14,1.06679e-14
745.1,0.5,0.5,1.15736e-13,4.38389e-14,1.06279e-14
745.2,0.5,0.5,1.15302e-13,4.36746e-14,1.05881e-14
745.3,0.5,0.5,1.1487e-13,4.35108e-14,1.05484e-14
745.4,0.5,0.5,1.14439e-13,4.33477e-14,1.05088e-14
745.5,0.5,0.5,1.1401e-13,4.31852e-14,1.04694e-14
745.6,0.5,0.5,1.13583e-13,4.30233e-14,1.04302e-14
745.7,0.5,0.5,1.13157e-13,4.28621e-14,1.03911e-14
745.8,0.5,0.5,1.12733e-13,4.27014e-14,1.03521e-14
745.9,0.5,0.5,1.1231e-13,4.25413e-14,1.03133e-14
746,0.5,0.5,1.11889e-13,4.23818e-14,1.02747e-14
746.1,0.5,0.5,1.1147e-13,4.2223e-14,1.02362e-14
746.2,0.5,0.5,1.11052e-13,4.20647e-14,1.01978e-14
746.3,0.5,0.5,1.10635e-13,4.1907e-14,1.01596e-14
746.4,0.5,0.5,1.10221e-13,4.17499e-14,1.01215e-14
746.5,0.5,0.5,1.09808e-13,4.15934e-14,1.00835e-14
746.6,0.5,0.5,1.09396e-13,4.14375e-14,1.00457e-14
746.7,0.5,0.5,1.08986e-13,4.12821e-14,1.00081e-14
746.8,0.5,0.5,1.08577e-13,4.11274e-14,9.97055e-15
746.9,0.5,0.5,1.0817e-13,4.09732e-14,9.93318e-15
747,0.5,0.5,1.07765e-13,4.08196e-14,9.89594e-15
747.1,0.5,0.5,1.07361e-13,4.06666e-14,9.85884e-15
747.2,0.5,0.5,1.06958e-13,4.05142e-14,9.82189e-15
747.3,0.5,0.5,1.06557e-13,4.03623e-14,9.78507e-15
747.4,0.5,0.5,1.06158e-13,4.0211e-14,9.74838e-15
747.5,0.5,0.5,1.0576e-13,4.00602e-14,9.71184e-15
747.6,0.5,0.5,1.05363e-13,3.99101e-14,9.67543e-15
747.7,0.5,0.5,1.04969e-13,3.97604e-14,9.63916e-15
747.8,0.5,0.5,1.04575e-13,3.96114e-14,9.60303e-15
747.9,0.5,0.5,1.04183e-13,3.94629e-14,9.56703e-15
748,0.5,0.5,1.03792e-13,3.9315e-14,9.53117e-15
748.1,0.5,0.5,1.03403e-13,3.91676e-14,9.49544e-15
748.2,0.5,0.5,1.03016e-13,3.90208e-14,9.45984e-15
748.3,0.5,0.5,1.0263e-13,3.88745e-14,9.42438e-15
748.4,0.5,0.5,1.02245e-13,3.87288e-14,9.38905e-15
748.5,0.5,0.5,1.01862e-13,3.85836e-14,9.35386e-15
748.6,0.5,0.5,1.0148e-13,3.84389e-14,9.31879e-15
748.7,0.5,0.5,1.01099e-13,3.82948e-14,9.28386e-15
748.8,0.5,0.5,1.0072e-13,3.81513e-14,9.24906e-15
748.9,0.5,0.5,1.00343e-13,3.80083e-14,9.21438e-15
749,0.5,0.5,9.99666e-14,3.78658e-14,9.17984e-15
749.1,0.5,0.5,9.95918e-14,3.77238e-14,9.14543e-15
749.2,0.5,0.5,9.92185e-14,3.75824e-14,9.11115e-15
749.3,0.5,0.5,9.88466e-14,3.74415e-14,9.07699e-15
749.4,0.5,0.5,9.8476e-14,3.73012e-14,9.04296e-15
749.5,0.5,0.5,9.81069e-14,3.71614e-14,9.00907e-15
749.6,0.5,0.5,9.77391e-14,3.70221e-14,8.97529e-15
749.7,0.5,0.5,9.73727e-14,3.68833e-14,8.94165e-15
749.8,0.5,0.5,9.70077e-14,3.6745e-14,8.90813e-15
749.9,0.5,0.5,9.6644e-14,3.66073e-14,8.87473e-15
750,0.5,0.5,9.62817e-14,3.647e-14,8.84147e-15
750.1,0.5,0.5,9.59208e-14,3.63333e-14,8.80832e-15
750.2,0.5,0.5,9.55612e-14,3.61971e-14,8.7753e-15
750.3,0.5,0.5,9.5203e-14,3.60614e-14,8.74241e-15
750.4,0.5,0.5,9.48461e-14,3.59262e-14,8.70963e-15
750.5,0.5,0.5,9.44906e-14,3.57916e-14,8.67698e-15
750.6,0.5,0.5,9.41364e-14,3.56574e-14,8.64446e-15
750.7,0.5,0.5,9.37835e-14,3.55237e-14,8.61205e-15
750.8,0.5,0.5,9.34319e-14,3.53906e-14,8.57977e-15
750.9,0.5,0.5,9.30817e-14,3.52579e-14,8.5476e-15
751,0.5,0.5,9.27327e-14,3.51257e-14,8.51556e-15
751.1,0.5,0.5,9.23851e-14,3.4994e-14,8.48364e-15
751.2,0.5,0.5,9.20388e-14,3.48629e-14,8.45184e-15
751.3,0.5,0.5,9.16938e-14,3.47322e-14,8.42015e-15
751.4,0.5,0.5,9.135e-14,3.4602e-14,8.38859e-15
751.5,0.5,0.5,9.10076e-14,3.44723e-14,8.35714e-15
751.6,0.5,0.5,9.06664e-14,3.4343e-14,8.32582e-15
751.7,0.5,0.5,9.03265e-14,3.42143e-14,8.2946e-15
751.8,0.5,0.5,8.99879e-14,3.4086e-14,8.26351e-15
751.9,0.5,0.5,8.96506e-14,3.39583e-14,8.23253e-15
752,0.5,0.5,8.93145e-14,3.3831e-14,8.20167e-15
752.1,0.5,0.5,8.89797e-14,3.37041e-14,8.17093e-15
752.2,0.5,0.5,8.86462e-14,3.35778e-14,8.1403e-15
752.3,0.5,0.5,8.83138e-14,3.34519e-14,8.10978e-15
752.4,0.5,0.5,8.79828e-14,3.33265e-14,8.07938e-15
752.5,0.5,0.5,8.7653e-14,3.32016e-14,8.04909e-15
752.6,0.5,0.5,8.73244e-14,3.30771e-14,8.01892e-15
752.7,0.5,0.5,8.6997e-14,3.29531e-14,7.98886e-15
752.8,0.5,0.5,8.66709e-14,3.28296e-14,7.95891e-15
752.9,0.5,0.5,8.6346e-14,3.27065e-14,7.92908e-15
753,0.5,0.5,8.60223e-14,3.25839e-14,7.89935e-15
753.1,0.5,0.5,8.56999e-14,3.24618e-14,7.86974e-15
753.2,0.5,0.5,8.53786e-14,3.23401e-14,7.84024e-15
753.3,0.5,0.5,8.50585e-14,3.22189e-14,7.81085e-15
753.4,0.5,0.5,8.47397e-14,3.20981e-14,7.78157e-15
753.5,0.5,0.5,8.4422e-14,3.19778e-14,7.7524e-15
753.6,0.5,0.5,8.41055e-14,3.18579e-14,7.72334e-15
753.7,0.5,0.5,8.37903e-14,3.17385e-14,7.69438e-15
753.8,0.5,0.5,8.34762e-14,3.16195e-14,7.66554e-15
753.9,0.5,0.5,8.31632e-14,3.15009e-14,7.6368e-15
754,0.5,0.5,8.28515e-14,3.13829e-14,7.60818e-15
754.1,0.5,0.5,8.25409e-14,3.12652e-14,7.57966e-15
754.2,0.5,0.5,8.22315e-14,3.1148e-14,7.55124e-15
754.3,0.5,0.5,8.19232e-14,3.10312e-14,7.52293e-15
754.4,0.5,0.5,8.16161e-14,3.09149e-14,7.49473e-15
754.5,0.5,0.5,8.13102e-14,3.0799e-14,7.46664e-15
754.6,0.5,0.5,8.10053e-14,3.06836e-14,7.43865e-15
754.7,0.5,0.5,8.07017e-14,3.05685e-14,7.41076e-15
754.8,0.5,0.5,8.03992e-14,3.0454e-14,7.38298e-15
754.9,0.5,0.5,8.00978e-14,3.03398e-14,7.35531e-15
755,0.5,0.5,7.97975e-14,3.02261e-14,7.32773e-15
755.1,0.5,0.5,7.94984e-14,3.01128e-14,7.30026e-15
755.2,0.5,0.5,7.92004e-14,2.99999e-14,7.2729e-15
755.3,0.5,0.5,7.89035e-14,2.98874e-14,7.24563e-15
755.4,0.5,0.5,7.86077e-14,2.97754e-14,7.21847e-15
755.5,0.5,0.5,7.8313e-14,2.96638e-14,7.19141e-15
755.6,0.5,0.5,7.80194e-14,2.95526e-14,7.16445e-15
755.7,0.5,0.5,7.7727e-14,2.94418e-14,7.1376e-15
755.8,0.5,0.5,7.74356e-14,2.93314e-14,7.11084e-15
755.9,0.5,0.5,7.71453e-14,2.92214e-14,7.08418e-15
756,0.5,0.5,7.68561e-14,2.91119e-14,7.05763e-15
756.1,0.5,0.5,7.6568e-14,2.90028e-14,7.03117e-15
756.2,0.5,0.5,7.6281e-14,2.88941e-14,7.00481e-15
756.3,0.5,0.5,7.5995e-14,2.87857e-14,6.97855e-15
756.4,0.5,0.5,7.57101e-14,2.86778e-14,6.95239e-15
756.5,0.5,0.5,7.54263e-14,2.85703e-14,6.92633e-15
756.6,0.5,0.5,7.51436e-14,2.84632e-14,6.90037e-15
756.7,0.5,0.5,7.48619e-14,2.83565e-14,6.8745e-15
756.8,0.5,0.5,7.45812e-14,2.82502e-14,6.84873e-15
756.9,0.5,0.5,7.43017e-14,2.81443e-14,6.82306e-15
757,0.5,0.5,7.40231e-14,2.80388e-14,6.79748e-15
757.1,0.5,0.5,7.37456e-14,2.79337e-14,6.772e-15
757.2,0.5,0.5,7.34692e-14,2.7829e-14,6.74661e-15
757.3,0.5,0.5,7.31938e-14,2.77247e-14,6.72132e-15
757.4,0.5,0.5,7.29194e-14,2.76207e-14,6.69612e-15
757.5,0.5,0.5,7.26461e-14,2.75172e-14,6.67102e-15
757.6,0.5,0.5,7.23737e-14,2.7414e-14,6.64601e-15
757.7,0.5,0.5,7.21024e-14,2.73113e-14,6.6211e-15
757.8,0.5,0.5,7.18321e-14,2.72089e-14,6.59628e-15
757.9,0.5,0.5,7.15629e-14,2.71069e-14,6.57155e-15
758,0.5,0.5,7.12946e-14,2.70053e-14,6.54692e-15
758.1,0.5,0.5,7.10273e-14,2.69041e-14,6.52238e-15
758.2,0.5,0.5,7.07611e-14,2.68032e-14,6.49792e-15
758.3,0.5,0.5,7.04958e-14,2.67027e-14,6.47357e-15
758.4,0.5,0.5,7.02315e-14,2.66026e-14,6.4493e-15
758.5,0.5,0.5,6.99683e-14,2.65029e-14,6.42512e-15
758.6,0.5,0.5,6.9706e-14,2.64035e-14,6.40104e-15
758.7,0.5,0.5,6.94447e-14,2.63046e-14,6.37704e-15
758.8,0.5,0.5,6.91843e-14,2.6206e-14,6.35314e-15
758.9,0.5,0.5,6.8925e-14,2.61077e-14,6.32932e-15
759,0.5,0.5,6.86666e-14,2.60098e-14,6.30559e-15
759.1,0.5,0.5,6.84092e-14,2.59123e-14,6.28196e-15
759.2,0.5,0.5,6.81528e-14,2.58152e-14,6.25841e-15
759.3,0.5,0.5,6.78973e-14,2.57184e-14,6.23495e-15
759.4,0.5,0.5,6.76427e-14,2.5622e-14,6.21157e-15
759.5,0.5,0.5,6.73892e-14,2.5526e-14,6.18829e-15
759.6,0.5,0.5,6.71366e-14,2.54303e-14,6.16509e-15
759.7,0.5,0.5,6.68849e-14,2.5335e-14,6.14198e-15
759.8,0.5,0.5,6.66342e-14,2.524e-14,6.11895e-15
759.9,0.5,0.5,6.63844e-14,2.51454e-14,6.09602e-15
760,0.5,0.5,6.61355e-14,2.50511e-14,6.07316e-15
760.1,0.5,0.5,6.58876e-14,2.49572e-14,6.0504e-15
760.2,0.5,0.5,6.56406e-14,2.48636e-14,6.02772e-15
760.3,0.5,0.5,6.53945e-14,2.47704e-14,6.00512e-15
760.4,0.5,0.5,6.51494e-14,2.46776e-14,5.98261e-15
760.5,0.5,0.5,6.49052e-14,2.45851e-14,5.96018e-15
760.6,0.5,0.5,6.46619e-14,2.44929e-14,5.93784e-15
760.7,0.5,0.5,6.44195e-14,2.44011e-14,5.91558e-15
760.8,0.5,0.5,6.4178e-14,2.43096e-14,5.8934e-15
760.9,0.5,0.5,6.39374e-14,2.42185e-14,5.87131e-15
761,0.5,0.5,6.36977e-14,2.41277e-14,5.8493e-15
761.1,0.5,0.5,6.34589e-14,2.40373e-14,5.82738e-15
761.2,0.5,0.5,6.3221e-14,2.39471e-14,5.80553e-15
761.3,0.5,0.5,6.2984e-14,2.38574e-14,5.78377e-15
761.4,0.5,0.5,6.27479e-14,2.37679e-14,5.76209e-15
761.5,0.5,0.5,6.25127e-14,2.36788e-14,5.74049e-15
761.6,0.5,0.5,6.22784e-14,2.35901e-14,5.71897e-15
761.7,0.5,0.5,6.20449e-14,2.35016e-14,5.69753e-15
761.8,0.5,0.5,6.18123e-14,2.34135e-14,5.67617e-15
761.9,0.5,0.5,6.15806e-14,2.33258e-14,5.65489e-15
762,0.5,0.5,6.13498e-14,2.32383e-14,5.63369e-15
762.1,0.5,0.5,6.11198e-14,2.31512e-14,5.61257e-15
762.2,0.5,0.5,6.08907e-14,2.30644e-14,5.59153e-15
762.3,0.5,0.5,6.06624e-14,2.2978e-14,5.57057e-15
762.4,0.5,0.5,6.0435e-14,2.28918e-14,5.54969e-15
762.5,0.5,0.5,6.02084e-14,2.2806e-14,5.52889e-15
762.6,0.5,0.5,5.99827e-14,2.27205e-14,5.50816e-15
762.7,0.5,0.5,5.97579e-14,2.26354e-14,5.48751e-15
762.8,0.5,0.5,5.95339e-14,2.25505e-14,5.46694e-15
762.9,0.5,0.5,5.93107e-14,2.2466e-14,5.44645e-15
763,0.5,0.5,5.90884e-14,2.23818e-14,5.42603e-15
763.1,0.5,0.5,5.88669e-14,2.22979e-14,5.40569e-15
763.2,0.5,0.5,5.86462e-14,2.22143e-14,5.38543e-15
763.3,0.5,0.5,5.84263e-14,2.2131e-14,5.36524e-15
763.4,0.5,0.5,5.82073e-14,2.2048e-14,5.34513e-15
763.5,0.5,0.5,5.79891e-14,2.19654e-14,5.32509e-15
763.6,0.5,0.5,5.77717e-14,2.1883e-14,5.30513e-15
763.7,0.5,0.5,5.75552e-14,2.1801e-14,5.28524e-15
763.8,0.5,0.5,5.73394e-14,2.17193e-14,5.26543e-15
763.9,0.5,0.5,5.71245e-14,2.16379e-14,5.24569e-15
764,0.5,0.5,5.69103e-14,2.15567e-14,5.22602e-15
764.1,0.5,0.5,5.6697e-14,2.14759e-14,5.20643e-15
764.2,0.5,0.5,5.64844e-14,2.13954e-14,5.18692e-15
764.3,0.5,0.5,5.62727e-14,2.13152e-14,5.16747e-15
764.4,0.5,0.5,5.60617e-14,2.12353e-14,5.1481e-15
764.5,0.5,0.5,5.58516e-14,2.11557e-14,5.1288e-15
764.6,0.5,0.5,5.56422e-14,2.10764e-14,5.10957e-15
764.7,0.5,0.5,5.54336e-14,2.09974e-14,5.09042e-15
764.8,0.5,0.5,5.52258e-14,2.09187e-14,5.07134e-15
764.9,0.5,0.5,5.50188e-14,2.08403e-14,5.05233e-15
765,0.5,0.5,5.48126e-14,2.07621e-14,5.03339e-15
765.1,0.5,0.5,5.46071e-14,2.06843e-14,5.01452e-15
765.2,0.5,0.5,5.44024e-14,2.06068e-14,4.99572e-15
765.3,0.5,0.5,5.41984e-14,2.05295e-14,4.97699e-15
765.4,0.5,0.5,5.39953e-14,2.04526e-14,4.95834e-15
765.5,0.5,0.5,5.37929e-14,2.03759e-14,4.93975e-15
765.6,0.5,0.5,5.35912e-14,2.02995e-14,4.92123e-15
765.7,0.5,0.5,5.33903e-14,2.02234e-14,4.90278e-15
765.8,0.5,0.5,5.31902e-14,2.01476e-14,4.8844e-15
765.9,0.5,0.5,5.29908e-14,2.00721e-14,4.86609e-15
766,0.5,0.5,5.27921e-14,1.99968e-14,4.84785e-15
766.1,0.5,0.5,5.25942e-14,1.99219e-14,4.82968e-15
766.2,0.5,0.5,5.23971e-14,1.98472e-14,4.81158e-15
766.3,0.5,0.5,5.22006e-14,1.97728e-14,4.79354e-15
766.4,0.5,0.5,5.2005e-14,1.96987e-14,4.77557e-15
766.5,0.5,0.5,5.181e-14,1.96248e-14,4.75767e-15
766.6,0.5,0.5,5.16158e-14,1.95513e-14,4.73983e-15
766.7,0.5,0.5,5.14223e-14,1.9478e-14,4.72206e-15
766.8,0.5,0.5,5.12295e-14,1.9405e-14,4.70436e-15
766.9,0.5,0.5,5.10375e-14,1.93322e-14,4.68673e-15
767,0.5,0.5,5.08462e-14,1.92597e-14,4.66916e-15
767.1,0.5,0.5,5.06556e-14,1.91875e-14,4.65165e-15
767.2,0.5,0.5,5.04657e-14,1.91156e-14,4.63422e-15
767.3,0.5,0.5,5.02765e-14,1.9044e-14,4.61684e-15
767.4,0.5,0.5,5.0088e-14,1.89726e-14,4.59954e-15
767.5,0.5,0.5,4.99003e-14,1.89014e-14,4.5823e-15
767.6,0.5,0.5,4.97132e-14,1.88306e-14,4.56512e-15
767.7,0.5,0.5,4.95268e-14,1.876e-14,4.548e-15
767.8,0.5,0.5,4.93412e-14,1.86897e-14,4.53096e-15
767.9,0.5,0.5,4.91562e-14,1.86196e-14,4.51397e-15
768,0.5,0.5,4.89719e-14,1.85498e-14,4.49705e-15
768.1,0.5,0.5,4.87884e-14,1.84803e-14,4.48019e-15
768.2,0.5,0.5,4.86055e-14,1.8411e-14,4.4634e-15
768.3,0.5,0.5,4.84233e-14,1.8342e-14,4.44666e-15
768.4,0.5,0.5,4.82417e-14,1.82732e-14,4.43e-15
768.5,0.5,0.5,4.80609e-14,1.82047e-14,4.41339e-15
768.6,0.5,0.5,4.78807e-14,1.81365e-14,4.39684e-15
768.7,0.5,0.5,4.77012e-14,1.80685e-14,4.38036e-15
768.8,0.5,0.5,4.75224e-14,1.80008e-14,4.36394e-15
768.9,0.5,0.5,4.73443e-14,1.79333e-14,4.34758e-15
769,0.5,0.5,4.71668e-14,1.78661e-14,4.33128e-15
769.1,0.5,0.5,4.699e-14,1.77991e-14,4.31505e-15
769.2,0.5,0.5,4.68138e-14,1.77324e-14,4.29887e-15
769.3,0.5,0.5,4.66383e-14,1.76659e-14,4.28276e-15
769.4,0.5,0.5,4.64635e-14,1.75997e-14,4.2667e-15
769.5,0.5,0.5,4.62893e-14,1.75337e-14,4.25071e-15
769.6,0.5,0.5,4.61158e-14,1.7468e-14,4.23477e-15
769.7,0.5,0.5,4.59429e-14,1.74025e-14,4.2189e-15
769.8,0.5,0.5,4.57707e-14,1.73372e-14,4.20308e-15
769.9,0.5,0.5,4.55991e-14,1.72722e-14,4.18733e-15
770,0.5,0.5,4.54282e-14,1.72075e-14,4.17163e-15
770.1,0.5,0.5,4.52579e-14,1.7143e-14,4.15599e-15
770.2,0.5,0.5,4.50882e-14,1.70787e-14,4.14041e-15
770.3,0.5,0.5,4.49192e-14,1.70147e-14,4.12489e-15
770.4,0.5,0.5,4.47508e-14,1.69509e-14,4.10943e-15
770.5,0.5,0.5,4.45831e-14,1.68874e-14,4.09402e-15
770.6,0.5,0.5,4.44159e-14,1.68241e-14,4.07868e-15
770.7,0.5,0.5,4.42494e-14,1.6761e-14,4.06339e-15
770.8,0.5,0.5,4.40836e-14,1.66982e-14,4.04815e-15
770.9,0.5,0.5,4.39183e-14,1.66356e-14,4.03298e-15
771,0.5,0.5,4.37537e-14,1.65732e-14,4.01786e-15
771.1,0.5,0.5,4.35897e-14,1.65111e-14,4.0028e-15
771.2,0.5,0.5,4.34263e-14,1.64492e-14,3.98779e-15
771.3,0.5,0.5,4.32635e-14,1.63875e-14,3.97284e-15
771.4,0.5,0.5,4.31013e-14,1.63261e-14,3.95795e-15
771.5,0.5,0.5,4.29397e-14,1.62649e-14,3.94311e-15
771.6,0.5,0.5,4.27787e-14,1.62039e-14,3.92833e-15
771.7,0.5,0.5,4.26184e-14,1.61432e-14,3.91361e-15
771.8,0.5,0.5,4.24586e-14,1.60827e-14,3.89894e-15
771.9,0.5,0.5,4.22994e-14,1.60224e-14,3.88432e-15
772,0.5,0.5,4.21409e-14,1.59623e-14,3.86976e-15
772.1,0.5,0.5,4.19829e-14,1.59025e-14,3.85525e-15
772.2,0.5,0.5,4.18255e-14,1.58429e-14,3.8408e-15
772.3,0.5,0.5,4.16687e-14,1.57835e-14,3.8264e-15
772.4,0.5,0.5,4.15125e-14,1.57243e-14,3.81206e-15
772.5,0.5,0.5,4.13569e-14,1.56654e-14,3.79777e-15
772.6,0.5,0.5,4.12019e-14,1.56066e-14,3.78353e-15
772.7,0.5,0.5,4.10474e-14,1.55481e-14,3.76935e-15
772.8,0.5,0.5,4.08936e-14,1.54898e-14,3.75522e-15
772.9,0.5,0.5,4.07403e-14,1.54318e-14,3.74114e-15
773,0.5,0.5,4.05875e-14,1.53739e-14,3.72712e-15
773.1,0.5,0.5,4.04354e-14,1.53163e-14,3.71315e-15
773.2,0.5,0.5,4.02838e-14,1.52589e-14,3.69923e-15
773.3,0.5,0.5,4.01328e-14,1.52017e-14,3.68536e-15
773.4,0.5,0.5,3.99824e-14,1.51447e-14,3.67154e-15
773.5,0.5,0.5,3.98325e-14,1.50879e-14,3.65778e-15
773.6,0.5,0.5,3.96831e-14,1.50314e-14,3.64407e-15
773.7,0.5,0.5,3.95344e-14,1.4975e-14,3.63041e-15
773.8,0.5,0.5,3.93862e-14,1.49189e-14,3.6168e-15
773.9,0.5,0.5,3.92385e-14,1.4863e-14,3.60324e-15
774,0.5,0.5,3.90914e-14,1.48072e-14,3.58973e-15
774.1,0.5,0.5,3.89449e-14,1.47517e-14,3.57628e-15
774.2,0.5,0.5,3.87989e-14,1.46964e-14,3.56287e-15
774.3,0.5,0.5,3.86535e-14,1.46413e-14,3.54951e-15
774.4,0.5,0.5,3.85086e-14,1.45865e-14,3.53621e-15
774.5,0.5,0.5,3.83642e-14,1.45318e-14,3.52295e-15
774.6,0.5,0.5,3.82204e-14,1.44773e-14,3.50974e-15
774.7,0.5,0.5,3.80771e-14,1.4423e-14,3.49659e-15
774.8,0.5,0.5,3.79344e-14,1.4369e-14,3.48348e-15
774.9,0.5,0.5,3.77922e-14,1.43151e-14,3.47042e-15
775,0.5,0.5,3.76505e-14,1.42614e-14,3.45741e-15
775.1,0.5,0.5,3.75094e-14,1.4208e-14,3.44445e-15
775.2,0.5,0.5,3.73688e-14,1.41547e-14,3.43154e-15
775.3,0.5,0.5,3.72287e-14,1.41016e-14,3.41868e-15
775.4,0.5,0.5,3.70891e-14,1.40488e-14,3.40586e-15
775.5,0.5,0.5,3.69501e-14,1.39961e-14,3.39309e-15
775.6,0.5,0.5,3.68116e-14,1.39437e-14,3.38037e-15
775.7,0.5,0.5,3.66736e-14,1.38914e-14,3.3677e-15
775.8,0.5,0.5,3.65361e-14,1.38393e-14,3.35508e-15
775.9,0.5,0.5,3.63991e-14,1.37874e-14,3.3425e-15
776,0.5,0.5,3.62627e-14,1.37357e-14,3.32997e-15
776.1,0.5,0.5,3.61267e-14,1.36843e-14,3.31749e-15
776.2,0.5,0.5,3.59913e-14,1.3633e-14,3.30505e-15
776.3,0.5,0.5,3.58564e-14,1.35818e-14,3.29266e-15
776.4,0.5,0.5,3.5722e-14,1.35309e-14,3.28032e-15
776.5,0.5,0.5,3.55881e-14,1.34802e-14,3.26802e-15
776.6,0.5,0.5,3.54547e-14,1.34297e-14,3.25577e-15
776.7,0.5,0.5,3.53218e-14,1.33793e-14,3.24356e-15
776.8,0.5,0.5,3.51893e-14,1.33292e-14,3.23141e-15
776.9,0.5,0.5,3.50574e-14,1.32792e-14,3.21929e-15
777,0.5,0.5,3.4926e-14,1.32294e-14,3.20722e-15
777.1,0.5,0.5,3.47951e-14,1.31798e-14,3.1952e-15
777.2,0.5,0.5,3.46646e-14,1.31304e-14,3.18322e-15
777.3,0.5,0.5,3.45347e-14,1.30812e-14,3.17129e-15
777.4,0.5,0.5,3.44052e-14,1.30322e-14,3.1594e-15
777.5,0.5,0.5,3.42763e-14,1.29833e-14,3.14756e-15
777.6,0.5,0.5,3.41478e-14,1.29346e-14,3.13576e-15
777.7,0.5,0.5,3.40198e-14,1.28862e-14,3.124e-15
777.8,0.5,0.5,3.38922e-14,1.28379e-14,3.11229e-15
777.9,0.5,0.5,3.37652e-14,1.27897e-14,3.10063e-15
778,0.5,0.5,3.36386e-14,1.27418e-14,3.089e-15
778.1,0.5,0.5,3.35125e-14,1.2694e-14,3.07742e-15
778.2,0.5,0.5,3.33869e-14,1.26464e-14,3.06589e-15
778.3,0.5,0.5,3.32617e-14,1.2599e-14,3.05439e-15
778.4,0.5,0.5,3.3137e-14,1.25518e-14,3.04294e-15
778.5,0.5,0.5,3.30128e-14,1.25047e-14,3.03154e-15
778.6,0.5,0.5,3.28891e-14,1.24579e-14,3.02017e-15
778.7,0.5,0.5,3.27658e-14,1.24112e-14,3.00885e-15
778.8,0.5,0.5,3.26429e-14,1.23646e-14,2.99757e-15
778.9,0.5,0.5,3.25206e-14,1.23183e-14,2.98634e-15
779,0.5,0.5,3.23987e-14,1.22721e-14,2.97514e-15
779.1,0.5,0.5,3.22772e-14,1.22261e-14,2.96399e-15
779.2,0.5,0.5,3.21562e-14,1.21803e-14,2.95288e-15
779.3,0.5,0.5,3.20357e-14,1.21346e-14,2.94181e-15
779.4,0.5,0.5,3.19156e-14,1.20891e-14,2.93078e-15
779.5,0.5,0.5,3.17959e-14,1.20438e-14,2.91979e-15
779.6,0.5,0.5,3.16767e-14,1.19987e-14,2.90885e-15
