Run,Temps,A,B 
0,244.081,0.466,0.49
0,244.09,0.466,0.492
0,244.134,0.466,0.49
0,244.145,0.466,0.488
0,244.146,0.466,0.486
0,244.149,0.466,0.484
0,244.167,0.466,0.482
0,244.23,0.466,0.484
0,244.258,0.466,0.486
0,244.267,0.466,0.484
0,244.268,0.466,0.482
0,244.269,0.468,0.482
0,244.29,0.468,0.484
0,244.296,0.466,0.484
0,244.331,0.468,0.484
0,244.368,0.47,0.484
0,244.373,0.47,0.482
0,244.374,0.468,0.482
0,244.385,0.468,0.484
0,244.386,0.47,0.484
0,244.387,0.47,0.482
0,244.392,0.47,0.484
0,244.392,0.472,0.484
0,244.392,0.472,0.482
0,244.393,0.474,0.482
0,244.399,0.474,0.48
0,244.409,0.472,0.48
0,244.411,0.472,0.482
0,244.421,0.472,0.48
0,244.429,0.472,0.482
0,244.442,0.472,0.484
0,244.443,0.47,0.484
0,244.447,0.472,0.484
0,244.455,0.474,0.484
0,244.468,0.474,0.482
0,244.485,0.474,0.48
0,244.49,0.474,0.478
0,244.502,0.474,0.476
0,244.528,0.474,0.474
0,244.559,0.474,0.476
0,244.566,0.474,0.474
0,244.568,0.476,0.474
0,244.573,0.476,0.476
0,244.574,0.474,0.476
0,244.587,0.476,0.476
0,244.604,0.476,0.478
0,244.618,0.476,0.476
0,244.62,0.478,0.476
0,244.624,0.48,0.476
0,244.647,0.478,0.476
0,244.658,0.476,0.476
0,244.673,0.476,0.478
0,244.692,0.478,0.478
0,244.7,0.478,0.48
0,244.708,0.478,0.482
0,244.709,0.478,0.484
0,244.712,0.48,0.484
0,244.715,0.478,0.484
0,244.716,0.48,0.484
0,244.717,0.482,0.484
0,244.717,0.482,0.486
0,244.723,0.482,0.484
0,244.723,0.482,0.486
0,244.763,0.48,0.486
0,244.764,0.48,0.488
0,244.769,0.48,0.49
0,244.782,0.48,0.488
0,244.817,0.48,0.486
0,244.825,0.482,0.486
0,244.829,0.482,0.488
0,244.831,0.482,0.49
0,244.839,0.484,0.49
0,244.846,0.484,0.492
0,244.852,0.486,0.492
0,244.89,0.486,0.494
0,244.894,0.484,0.494
0,244.903,0.484,0.496
0,244.91,0.484,0.494
0,244.914,0.484,0.496
0,244.914,0.486,0.496
0,244.92,0.486,0.494
0,244.936,0.486,0.492
0,244.951,0.486,0.49
0,244.976,0.486,0.492
0,245.006,0.484,0.492
0,245.011,0.482,0.492
0,245.011,0.48,0.492
0,245.02,0.478,0.492
0,245.048,0.48,0.492
0,245.048,0.48,0.49
0,245.056,0.48,0.492
0,245.06,0.478,0.492
0,245.081,0.48,0.492
0,245.13,0.48,0.494
0,245.147,0.48,0.492
0,245.154,0.48,0.49
0,245.163,0.482,0.49
0,245.169,0.482,0.488
0,245.18,0.482,0.49
0,245.186,0.482,0.492
0,245.196,0.48,0.492
0,245.224,0.48,0.494
0,245.244,0.48,0.496
0,245.249,0.48,0.498
0,245.251,0.48,0.5
0,245.254,0.48,0.502
0,245.254,0.48,0.504
0,245.261,0.482,0.504
0,245.268,0.482,0.506
0,245.27,0.482,0.504
0,245.308,0.482,0.502
0,245.311,0.484,0.502
0,245.32,0.486,0.502
0,245.338,0.486,0.5
0,245.34,0.486,0.502
0,245.354,0.486,0.5
0,245.415,0.486,0.502
0,245.422,0.486,0.5
0,245.422,0.484,0.5
0,245.43,0.486,0.5
0,245.43,0.488,0.5
0,245.435,0.488,0.502
0,245.444,0.488,0.504
0,245.446,0.486,0.504
0,245.449,0.488,0.504
0,245.451,0.488,0.502
0,245.468,0.486,0.502
0,245.471,0.488,0.502
0,245.491,0.488,0.504
0,245.493,0.488,0.502
0,245.498,0.49,0.502
0,245.557,0.488,0.502
0,245.575,0.486,0.502
0,245.582,0.486,0.504
0,245.604,0.486,0.506
0,245.604,0.486,0.508
0,245.612,0.486,0.51
0,245.632,0.486,0.512
0,245.65,0.486,0.514
0,245.664,0.486,0.516
0,245.672,0.488,0.516
0,245.676,0.488,0.514
0,245.683,0.488,0.516
0,245.69,0.488,0.514
0,245.692,0.49,0.514
0,245.699,0.492,0.514
0,245.708,0.49,0.514
0,245.708,0.488,0.514
0,245.714,0.488,0.512
0,245.721,0.488,0.514
0,245.728,0.486,0.514
0,245.741,0.486,0.512
0,245.758,0.486,0.514
0,245.761,0.484,0.514
0,245.772,0.484,0.512
0,245.776,0.484,0.514
0,245.776,0.484,0.512
0,245.777,0.486,0.512
0,245.784,0.486,0.514
0,245.786,0.486,0.512
0,245.795,0.486,0.514
0,245.808,0.484,0.514
0,245.816,0.484,0.512
0,245.819,0.482,0.512
0,245.823,0.48,0.512
0,245.84,0.478,0.512
0,245.853,0.476,0.512
0,245.858,0.478,0.512
0,245.875,0.478,0.514
0,245.89,0.476,0.514
0,245.917,0.478,0.514
0,245.922,0.476,0.514
0,245.961,0.474,0.514
0,245.963,0.476,0.514
0,245.965,0.474,0.514
0,245.97,0.474,0.516
0,245.992,0.472,0.516
0,246.002,0.47,0.516
0,246.007,0.47,0.518
0,246.007,0.47,0.52
0,246.009,0.472,0.52
0,246.022,0.472,0.518
0,246.031,0.47,0.518
0,246.036,0.47,0.52
0,246.051,0.47,0.522
0,246.055,0.47,0.52
0,246.061,0.468,0.52
0,246.066,0.466,0.52
0,246.067,0.466,0.518
0,246.094,0.468,0.518
0,246.106,0.468,0.516
0,246.129,0.466,0.516
0,246.142,0.466,0.514
0,246.143,0.464,0.514
0,246.148,0.464,0.516
0,246.155,0.464,0.518
0,246.172,0.464,0.52
0,246.183,0.466,0.52
0,246.186,0.468,0.52
0,246.252,0.468,0.518
0,246.256,0.47,0.518
0,246.265,0.472,0.518
0,246.302,0.474,0.518
0,246.304,0.472,0.518
0,246.314,0.472,0.516
0,246.315,0.474,0.516
0,246.315,0.474,0.518
0,246.321,0.474,0.52
0,246.322,0.474,0.522
0,246.324,0.472,0.522
0,246.33,0.472,0.524
0,246.338,0.472,0.522
0,246.347,0.472,0.524
0,246.359,0.472,0.526
0,246.36,0.472,0.524
0,246.373,0.472,0.526
0,246.377,0.47,0.526
0,246.38,0.47,0.528
0,246.391,0.472,0.528
0,246.398,0.472,0.526
0,246.399,0.474,0.526
0,246.402,0.476,0.526
0,246.413,0.476,0.528
0,246.414,0.478,0.528
0,246.451,0.478,0.53
0,246.453,0.478,0.532
0,246.456,0.48,0.532
0,246.512,0.478,0.532
0,246.53,0.478,0.53
0,246.532,0.476,0.53
0,246.536,0.476,0.528
0,246.539,0.474,0.528
0,246.55,0.474,0.53
0,246.554,0.472,0.53
0,246.556,0.472,0.532
0,246.556,0.47,0.532
0,246.565,0.47,0.53
0,246.578,0.468,0.53
0,246.578,0.468,0.532
0,246.59,0.468,0.53
0,246.6,0.468,0.532
0,246.602,0.466,0.532
0,246.627,0.466,0.534
0,246.633,0.466,0.536
0,246.636,0.468,0.536
0,246.64,0.47,0.536
0,246.645,0.47,0.534
0,246.646,0.472,0.534
0,246.65,0.472,0.536
0,246.653,0.472,0.538
0,246.669,0.474,0.538
0,246.674,0.476,0.538
0,246.678,0.474,0.538
0,246.702,0.472,0.538
0,246.702,0.47,0.538
0,246.705,0.472,0.538
0,246.711,0.474,0.538
0,246.712,0.472,0.538
0,246.713,0.472,0.54
0,246.723,0.47,0.54
0,246.724,0.472,0.54
0,246.731,0.47,0.54
0,246.746,0.472,0.54
0,246.746,0.474,0.54
0,246.762,0.474,0.542
0,246.769,0.476,0.542
0,246.789,0.476,0.544
0,246.796,0.474,0.544
0,246.81,0.474,0.546
0,246.827,0.472,0.546
0,246.839,0.47,0.546
0,246.845,0.47,0.544
0,246.846,0.47,0.546
0,246.849,0.472,0.546
0,246.85,0.472,0.544
0,246.856,0.474,0.544
0,246.865,0.474,0.542
0,246.89,0.472,0.542
0,246.928,0.474,0.542
0,246.934,0.474,0.54
0,246.962,0.474,0.538
0,246.97,0.474,0.54
0,246.98,0.474,0.542
0,246.99,0.474,0.544
0,246.998,0.476,0.544
0,247.012,0.478,0.544
0,247.026,0.476,0.544
0,247.032,0.478,0.544
0,247.036,0.478,0.542
0,247.053,0.478,0.544
0,247.053,0.478,0.546
0,247.064,0.48,0.546
0,247.082,0.48,0.544
0,247.098,0.478,0.544
0,247.102,0.478,0.542
0,247.112,0.48,0.542
0,247.114,0.48,0.54
0,247.12,0.482,0.54
0,247.121,0.48,0.54
0,247.126,0.48,0.538
0,247.145,0.478,0.538
0,247.147,0.478,0.536
0,247.176,0.48,0.536
0,247.193,0.48,0.534
0,247.199,0.48,0.536
0,247.22,0.478,0.536
0,247.25,0.476,0.536
0,247.252,0.474,0.536
0,247.256,0.474,0.538
0,247.266,0.476,0.538
0,247.273,0.476,0.54
0,247.287,0.474,0.54
0,247.314,0.472,0.54
0,247.323,0.474,0.54
0,247.334,0.476,0.54
0,247.338,0.476,0.542
0,247.359,0.474,0.542
0,247.368,0.474,0.544
0,247.374,0.474,0.542
0,247.376,0.472,0.542
0,247.382,0.472,0.544
0,247.384,0.472,0.542
0,247.396,0.472,0.544
0,247.398,0.472,0.546
0,247.402,0.47,0.546
0,247.403,0.47,0.544
0,247.415,0.472,0.544
0,247.418,0.474,0.544
0,247.444,0.476,0.544
0,247.455,0.478,0.544
0,247.462,0.48,0.544
0,247.464,0.48,0.546
0,247.504,0.48,0.544
0,247.507,0.478,0.544
0,247.529,0.478,0.546
0,247.529,0.48,0.546
0,247.531,0.48,0.548
0,247.545,0.482,0.548
0,247.562,0.484,0.548
0,247.567,0.484,0.546
0,247.567,0.486,0.546
0,247.568,0.484,0.546
0,247.571,0.484,0.544
0,247.575,0.484,0.546
0,247.575,0.484,0.544
0,247.576,0.484,0.546
0,247.593,0.484,0.544
0,247.619,0.486,0.544
0,247.638,0.484,0.544
0,247.639,0.484,0.542
0,247.64,0.486,0.542
0,247.649,0.486,0.54
0,247.681,0.486,0.542
0,247.689,0.488,0.542
0,247.708,0.486,0.542
0,247.72,0.486,0.54
0,247.72,0.486,0.538
0,247.723,0.486,0.54
0,247.73,0.488,0.54
0,247.734,0.486,0.54
0,247.751,0.486,0.538
0,247.804,0.484,0.538
0,247.808,0.486,0.538
0,247.82,0.486,0.536
0,247.839,0.486,0.538
0,247.848,0.484,0.538
0,247.849,0.484,0.54
0,247.859,0.484,0.538
0,247.875,0.484,0.536
0,247.903,0.482,0.536
0,247.926,0.482,0.534
0,247.929,0.48,0.534
0,247.953,0.482,0.534
0,247.959,0.482,0.536
0,247.987,0.48,0.536
0,247.991,0.48,0.538
0,248.004,0.48,0.536
0,248.026,0.48,0.538
0,248.035,0.48,0.536
0,248.042,0.482,0.536
0,248.043,0.484,0.536
0,248.069,0.484,0.534
0,248.074,0.484,0.532
0,248.075,0.482,0.532
0,248.079,0.48,0.532
0,248.088,0.482,0.532
0,248.107,0.482,0.534
0,248.113,0.48,0.534
0,248.118,0.478,0.534
0,248.136,0.476,0.534
0,248.141,0.476,0.532
0,248.149,0.474,0.532
0,248.159,0.474,0.53
0,248.199,0.474,0.528
0,248.203,0.474,0.526
0,248.205,0.474,0.528
0,248.226,0.474,0.53
0,248.231,0.474,0.528
0,248.248,0.472,0.528
0,248.25,0.474,0.528
0,248.261,0.476,0.528
0,248.27,0.476,0.526
0,248.28,0.476,0.528
0,248.298,0.476,0.53
0,248.305,0.474,0.53
0,248.311,0.472,0.53
0,248.322,0.472,0.528
0,248.327,0.474,0.528
0,248.334,0.472,0.528
0,248.34,0.47,0.528
0,248.343,0.47,0.53
0,248.366,0.47,0.532
0,248.384,0.472,0.532
0,248.4,0.472,0.53
0,248.414,0.474,0.53
0,248.415,0.474,0.528
0,248.431,0.476,0.528
0,248.444,0.476,0.526
0,248.45,0.476,0.524
0,248.455,0.474,0.524
0,248.455,0.474,0.522
0,248.46,0.474,0.52
0,248.461,0.476,0.52
0,248.477,0.476,0.522
0,248.483,0.478,0.522
0,248.497,0.48,0.522
0,248.5,0.48,0.52
0,248.525,0.478,0.52
0,248.526,0.476,0.52
0,248.539,0.476,0.522
0,248.552,0.476,0.524
0,248.558,0.476,0.522
0,248.563,0.476,0.524
0,248.564,0.474,0.524
0,248.568,0.474,0.522
0,248.587,0.474,0.524
0,248.614,0.474,0.526
0,248.625,0.476,0.526
0,248.627,0.474,0.526
0,248.629,0.476,0.526
0,248.642,0.476,0.528
0,248.651,0.478,0.528
0,248.66,0.478,0.526
0,248.673,0.48,0.526
0,248.684,0.48,0.524
0,248.695,0.478,0.524
0,248.698,0.478,0.526
0,248.702,0.478,0.524
0,248.707,0.478,0.522
0,248.715,0.48,0.522
0,248.738,0.48,0.524
0,248.752,0.48,0.526
0,248.756,0.48,0.524
0,248.767,0.482,0.524
0,248.774,0.484,0.524
0,248.78,0.482,0.524
0,248.797,0.48,0.524
0,248.799,0.48,0.522
0,248.821,0.478,0.522
0,248.824,0.476,0.522
0,248.846,0.478,0.522
0,248.879,0.48,0.522
0,248.912,0.48,0.52
0,248.953,0.478,0.52
0,248.954,0.48,0.52
0,248.96,0.48,0.522
0,248.967,0.482,0.522
0,248.968,0.48,0.522
0,248.97,0.48,0.524
0,248.97,0.478,0.524
0,248.984,0.478,0.522
0,248.99,0.478,0.524
0,249.004,0.478,0.526
0,249.008,0.478,0.524
0,249.012,0.478,0.526
0,249.016,0.48,0.526
0,249.017,0.48,0.528
0,249.018,0.48,0.526
0,249.023,0.482,0.526
0,249.034,0.482,0.524
0,249.04,0.482,0.522
0,249.048,0.48,0.522
0,249.051,0.482,0.522
0,249.057,0.482,0.52
0,249.057,0.482,0.522
0,249.058,0.484,0.522
0,249.058,0.482,0.522
0,249.078,0.482,0.52
0,249.08,0.482,0.518
0,249.092,0.484,0.518
0,249.094,0.484,0.52
0,249.108,0.484,0.522
0,249.113,0.484,0.524
0,249.116,0.484,0.522
0,249.125,0.482,0.522
0,249.171,0.482,0.52
0,249.181,0.48,0.52
0,249.181,0.48,0.518
0,249.182,0.482,0.518
0,249.182,0.482,0.52
0,249.183,0.482,0.522
0,249.215,0.482,0.52
0,249.217,0.484,0.52
0,249.239,0.484,0.518
0,249.262,0.482,0.518
0,249.266,0.482,0.52
0,249.275,0.482,0.518
0,249.282,0.482,0.516
0,249.289,0.482,0.514
0,249.313,0.482,0.512
0,249.315,0.482,0.51
0,249.322,0.482,0.512
0,249.329,0.482,0.51
0,249.332,0.482,0.512
0,249.347,0.482,0.514
0,249.351,0.48,0.514
0,249.359,0.48,0.516
0,249.36,0.48,0.514
0,249.371,0.482,0.514
0,249.388,0.482,0.512
0,249.388,0.482,0.514
0,249.394,0.482,0.512
0,249.407,0.482,0.51
0,249.408,0.482,0.512
0,249.41,0.482,0.514
0,249.41,0.482,0.516
0,249.413,0.482,0.514
0,249.429,0.482,0.516
0,249.447,0.482,0.514
0,249.448,0.482,0.512
0,249.462,0.482,0.51
0,249.466,0.484,0.51
0,249.476,0.486,0.51
0,249.485,0.484,0.51
0,249.5,0.482,0.51
0,249.51,0.484,0.51
0,249.511,0.482,0.51
0,249.513,0.48,0.51
0,249.522,0.48,0.512
0,249.522,0.48,0.51
0,249.533,0.48,0.512
0,249.575,0.478,0.512
0,249.589,0.478,0.51
0,249.599,0.478,0.508
0,249.599,0.476,0.508
0,249.602,0.478,0.508
0,249.627,0.478,0.51
0,249.662,0.478,0.508
0,249.664,0.478,0.506
0,249.668,0.478,0.508
0,249.676,0.48,0.508
0,249.679,0.48,0.51
0,249.689,0.48,0.508
0,249.705,0.482,0.508
0,249.706,0.482,0.506
0,249.709,0.482,0.504
0,249.709,0.482,0.502
0,249.721,0.482,0.504
0,249.759,0.482,0.506
0,249.769,0.484,0.506
0,249.775,0.484,0.508
0,249.788,0.482,0.508
0,249.801,0.48,0.508
0,249.813,0.478,0.508
0,249.814,0.478,0.506
0,249.841,0.478,0.508
0,249.843,0.476,0.508
0,249.852,0.474,0.508
0,249.874,0.476,0.508
0,249.909,0.476,0.51
0,249.912,0.474,0.51
0,249.926,0.474,0.512
0,249.931,0.476,0.512
0,249.932,0.476,0.514
0,249.933,0.476,0.516
0,249.98,0.476,0.514
0,250.01,0.476,0.512
0,250.016,0.476,0.514
0,250.02,0.478,0.514
0,250.088,0.48,0.514
0,250.103,0.48,0.512
0,250.103,0.48,0.514
0,250.13,0.482,0.514
0,250.132,0.482,0.516
0,250.14,0.484,0.516
0,250.15,0.482,0.516
0,250.151,0.482,0.514
0,250.158,0.48,0.514
0,250.175,0.48,0.516
0,250.183,0.478,0.516
0,250.205,0.478,0.518
0,250.236,0.476,0.518
0,250.244,0.478,0.518
0,250.257,0.478,0.52
0,250.302,0.476,0.52
0,250.315,0.476,0.518
0,250.353,0.476,0.52
0,250.356,0.476,0.522
0,250.358,0.476,0.524
0,250.363,0.476,0.526
0,250.377,0.476,0.528
0,250.391,0.476,0.526
0,250.397,0.476,0.528
0,250.405,0.474,0.528
0,250.415,0.474,0.53
0,250.432,0.472,0.53
0,250.436,0.472,0.528
0,250.438,0.47,0.528
0,250.438,0.47,0.526
0,250.442,0.47,0.528
0,250.463,0.468,0.528
0,250.475,0.468,0.526
0,250.477,0.468,0.528
0,250.483,0.47,0.528
0,250.484,0.47,0.53
0,250.52,0.47,0.528
0,250.535,0.472,0.528
0,250.542,0.472,0.526
0,250.551,0.47,0.526
0,250.554,0.47,0.528
0,250.559,0.472,0.528
0,250.566,0.472,0.53
0,250.57,0.472,0.528
0,250.57,0.472,0.526
0,250.583,0.472,0.528
0,250.603,0.472,0.526
0,250.624,0.472,0.524
0,250.633,0.474,0.524
0,250.648,0.472,0.524
0,250.663,0.472,0.526
0,250.667,0.472,0.524
0,250.695,0.472,0.522
0,250.704,0.472,0.52
0,250.713,0.472,0.518
0,250.715,0.472,0.52
0,250.723,0.47,0.52
0,250.743,0.468,0.52
0,250.745,0.47,0.52
0,250.764,0.47,0.522
0,250.765,0.468,0.522
0,250.774,0.468,0.52
0,250.777,0.47,0.52
0,250.779,0.47,0.522
0,250.803,0.47,0.52
0,250.818,0.47,0.518
0,250.822,0.47,0.516
0,250.831,0.468,0.516
0,250.831,0.468,0.518
0,250.87,0.468,0.516
0,250.879,0.468,0.514
0,250.886,0.468,0.516
0,250.889,0.47,0.516
0,250.895,0.468,0.516
0,250.909,0.47,0.516
0,250.911,0.472,0.516
0,250.921,0.472,0.514
0,250.926,0.474,0.514
0,250.933,0.472,0.514
0,250.948,0.472,0.516
0,250.96,0.47,0.516
0,250.961,0.47,0.514
0,250.979,0.472,0.514
0,250.979,0.472,0.512
0,250.991,0.47,0.512
0,250.994,0.468,0.512
0,251.008,0.466,0.512
0,251.022,0.468,0.512
0,251.028,0.47,0.512
0,251.03,0.47,0.51
0,251.036,0.472,0.51
0,251.043,0.472,0.508
0,251.047,0.472,0.51
0,251.063,0.47,0.51
0,251.07,0.47,0.512
0,251.077,0.47,0.51
0,251.078,0.47,0.512
0,251.116,0.47,0.514
0,251.124,0.472,0.514
0,251.136,0.474,0.514
0,251.142,0.476,0.514
0,251.189,0.474,0.514
0,251.201,0.476,0.514
0,251.207,0.476,0.516
0,251.21,0.474,0.516
0,251.232,0.474,0.518
0,251.242,0.472,0.518
0,251.246,0.474,0.518
0,251.255,0.474,0.516
0,251.275,0.476,0.516
0,251.287,0.476,0.518
0,251.291,0.478,0.518
0,251.297,0.478,0.52
0,251.314,0.476,0.52
0,251.338,0.474,0.52
0,251.38,0.472,0.52
0,251.387,0.472,0.522
0,251.391,0.474,0.522
0,251.391,0.474,0.524
0,251.392,0.472,0.524
0,251.405,0.472,0.522
0,251.418,0.472,0.524
0,251.429,0.47,0.524
0,251.462,0.47,0.526
0,251.464,0.468,0.526
0,251.495,0.47,0.526
0,251.5,0.472,0.526
0,251.524,0.474,0.526
0,251.525,0.476,0.526
0,251.526,0.476,0.528
0,251.527,0.478,0.528
0,251.533,0.476,0.528
0,251.535,0.474,0.528
0,251.542,0.474,0.526
0,251.548,0.474,0.528
0,251.565,0.472,0.528
0,251.568,0.472,0.526
0,251.584,0.474,0.526
0,251.589,0.474,0.528
0,251.608,0.474,0.53
0,251.641,0.476,0.53
0,251.652,0.476,0.528
0,251.653,0.478,0.528
0,251.674,0.476,0.528
0,251.677,0.474,0.528
0,251.685,0.474,0.526
0,251.688,0.472,0.526
0,251.699,0.47,0.526
0,251.723,0.472,0.526
0,251.751,0.472,0.528
0,251.781,0.474,0.528
0,251.787,0.474,0.53
0,251.797,0.476,0.53
0,251.801,0.478,0.53
0,251.802,0.478,0.528
0,251.823,0.478,0.53
0,251.83,0.478,0.528
0,251.85,0.476,0.528
0,251.857,0.474,0.528
0,251.861,0.476,0.528
0,251.864,0.478,0.528
0,251.874,0.478,0.526
0,251.887,0.48,0.526
0,251.898,0.48,0.528
0,251.933,0.478,0.528
0,251.954,0.478,0.526
0,251.955,0.478,0.524
0,251.956,0.476,0.524
0,251.975,0.476,0.522
0,251.977,0.478,0.522
0,251.981,0.478,0.52
0,251.982,0.48,0.52
0,251.988,0.48,0.522
0,251.995,0.48,0.52
0,252.007,0.482,0.52
0,252.013,0.482,0.522
0,252.025,0.484,0.522
0,252.036,0.484,0.52
0,252.037,0.484,0.518
0,252.046,0.484,0.516
0,252.048,0.484,0.514
0,252.054,0.484,0.516
0,252.06,0.484,0.518
0,252.067,0.484,0.52
0,252.067,0.486,0.52
0,252.076,0.486,0.522
0,252.086,0.484,0.522
0,252.091,0.482,0.522
0,252.103,0.482,0.524
0,252.159,0.482,0.526
0,252.167,0.484,0.526
0,252.17,0.484,0.524
0,252.184,0.484,0.526
0,252.188,0.486,0.526
0,252.212,0.484,0.526
0,252.213,0.486,0.526
0,252.215,0.486,0.524
0,252.237,0.488,0.524
0,252.245,0.488,0.522
0,252.249,0.488,0.524
0,252.249,0.488,0.522
0,252.266,0.486,0.522
0,252.282,0.486,0.52
0,252.292,0.486,0.522
0,252.299,0.484,0.522
0,252.309,0.484,0.524
0,252.317,0.482,0.524
0,252.335,0.482,0.526
0,252.336,0.48,0.526
0,252.339,0.478,0.526
0,252.343,0.48,0.526
0,252.357,0.48,0.524
0,252.363,0.48,0.522
0,252.375,0.478,0.522
0,252.377,0.478,0.52
0,252.382,0.48,0.52
0,252.39,0.482,0.52
0,252.392,0.482,0.522
0,252.403,0.482,0.52
0,252.412,0.484,0.52
0,252.435,0.486,0.52
0,252.442,0.484,0.52
0,252.451,0.484,0.522
0,252.466,0.484,0.524
0,252.467,0.486,0.524
0,252.486,0.488,0.524
0,252.503,0.49,0.524
0,252.503,0.49,0.526
0,252.537,0.492,0.526
0,252.561,0.492,0.524
0,252.562,0.492,0.522
0,252.585,0.492,0.52
0,252.604,0.494,0.52
0,252.62,0.492,0.52
0,252.625,0.492,0.518
0,252.625,0.492,0.516
0,252.646,0.494,0.516
0,252.651,0.494,0.514
0,252.667,0.494,0.512
0,252.672,0.492,0.512
0,252.682,0.49,0.512
0,252.698,0.49,0.514
0,252.698,0.49,0.512
0,252.708,0.492,0.512
0,252.709,0.49,0.512
0,252.714,0.49,0.51
0,252.733,0.488,0.51
0,252.759,0.488,0.508
0,252.767,0.488,0.51
0,252.791,0.486,0.51
0,252.793,0.486,0.508
0,252.797,0.486,0.51
0,252.799,0.488,0.51
0,252.813,0.488,0.508
0,252.818,0.488,0.51
0,252.823,0.49,0.51
0,252.828,0.488,0.51
0,252.834,0.49,0.51
0,252.873,0.49,0.508
0,252.875,0.49,0.506
0,252.876,0.492,0.506
0,252.88,0.494,0.506
0,252.888,0.496,0.506
0,252.926,0.498,0.506
0,252.926,0.5,0.506
0,252.927,0.498,0.506
0,252.938,0.496,0.506
0,252.949,0.496,0.508
0,252.959,0.496,0.51
0,252.961,0.494,0.51
0,252.977,0.496,0.51
0,252.985,0.496,0.508
0,252.995,0.498,0.508
0,253.014,0.496,0.508
0,253.019,0.498,0.508
0,253.021,0.498,0.506
0,253.024,0.498,0.508
0,253.034,0.498,0.506
0,253.041,0.5,0.506
0,253.044,0.5,0.504
0,253.05,0.502,0.504
0,253.063,0.5,0.504
0,253.071,0.5,0.506
0,253.09,0.5,0.504
0,253.094,0.5,0.502
0,253.098,0.5,0.5
0,253.105,0.5,0.498
0,253.107,0.502,0.498
0,253.107,0.5,0.498
0,253.128,0.502,0.498
0,253.148,0.504,0.498
0,253.188,0.502,0.498
0,253.203,0.502,0.496
0,253.212,0.502,0.498
0,253.217,0.502,0.5
0,253.223,0.504,0.5
0,253.245,0.504,0.502
0,253.246,0.506,0.502
0,253.251,0.506,0.504
0,253.277,0.504,0.504
0,253.299,0.506,0.504
0,253.313,0.506,0.502
0,253.315,0.506,0.5
0,253.321,0.506,0.502
0,253.334,0.506,0.504
0,253.344,0.508,0.504
0,253.349,0.508,0.502
0,253.349,0.508,0.5
0,253.35,0.508,0.502
0,253.359,0.508,0.504
0,253.361,0.508,0.502
0,253.385,0.508,0.504
0,253.388,0.51,0.504
0,253.4,0.512,0.504
0,253.406,0.512,0.506
0,253.408,0.51,0.506
0,253.428,0.512,0.506
0,253.429,0.512,0.508
0,253.432,0.512,0.51
0,253.435,0.512,0.508
0,253.449,0.512,0.506
0,253.457,0.512,0.504
0,253.478,0.51,0.504
0,253.482,0.508,0.504
0,253.51,0.508,0.502
0,253.511,0.508,0.5
0,253.511,0.51,0.5
0,253.516,0.508,0.5
0,253.532,0.506,0.5
0,253.56,0.506,0.498
0,253.583,0.504,0.498
0,253.587,0.504,0.5
0,253.605,0.502,0.5
0,253.641,0.5,0.5
0,253.667,0.5,0.502
0,253.676,0.498,0.502
0,253.679,0.5,0.502
0,253.685,0.502,0.502
0,253.686,0.502,0.504
0,253.694,0.5,0.504
0,253.703,0.502,0.504
0,253.705,0.502,0.506
0,253.719,0.504,0.506
0,253.72,0.504,0.504
0,253.732,0.504,0.502
0,253.734,0.502,0.502
0,253.739,0.502,0.504
0,253.752,0.502,0.502
0,253.769,0.502,0.504
0,253.778,0.504,0.504
0,253.782,0.506,0.504
0,253.791,0.508,0.504
0,253.803,0.51,0.504
0,253.83,0.512,0.504
0,253.846,0.51,0.504
0,253.859,0.51,0.502
0,253.867,0.51,0.5
0,253.887,0.51,0.498
0,253.921,0.512,0.498
0,253.938,0.512,0.496
0,253.939,0.514,0.496
0,253.978,0.514,0.498
0,253.979,0.516,0.498
0,253.98,0.518,0.498
0,253.981,0.516,0.498
0,253.984,0.518,0.498
0,253.989,0.518,0.496
0,253.991,0.518,0.498
0,253.992,0.518,0.496
0,253.999,0.52,0.496
0,254.003,0.522,0.496
0,254.014,0.524,0.496
0,254.028,0.526,0.496
0,254.051,0.528,0.496
0,254.053,0.528,0.498
0,254.082,0.528,0.5
0,254.083,0.528,0.502
0,254.09,0.528,0.5
0,254.098,0.53,0.5
0,254.12,0.532,0.5
0,254.128,0.534,0.5
0,254.129,0.534,0.498
0,254.132,0.532,0.498
0,254.139,0.53,0.498
0,254.142,0.532,0.498
0,254.149,0.532,0.496
0,254.161,0.53,0.496
0,254.166,0.532,0.496
0,254.177,0.53,0.496
0,254.192,0.53,0.498
0,254.201,0.528,0.498
0,254.203,0.526,0.498
0,254.222,0.528,0.498
0,254.23,0.53,0.498
0,254.253,0.532,0.498
0,254.258,0.532,0.5
0,254.263,0.53,0.5
0,254.268,0.532,0.5
0,254.271,0.53,0.5
0,254.279,0.53,0.502
0,254.299,0.53,0.5
0,254.342,0.53,0.498
0,254.355,0.528,0.498
0,254.363,0.526,0.498
0,254.366,0.528,0.498
0,254.386,0.528,0.5
0,254.391,0.53,0.5
0,254.391,0.53,0.502
0,254.394,0.532,0.502
0,254.411,0.532,0.504
0,254.417,0.53,0.504
0,254.437,0.532,0.504
0,254.439,0.532,0.502
0,254.444,0.532,0.504
0,254.444,0.534,0.504
0,254.448,0.536,0.504
0,254.454,0.536,0.506
0,254.457,0.536,0.508
0,254.48,0.536,0.51
0,254.502,0.538,0.51
